Country,Date,Cases
Weißrussland,2020-01-28,0
Island,2020-01-28,0
Litauen,2020-01-28,0
Mexiko,2020-01-28,0
Neuseeland,2020-01-28,0
Nigeria,2020-01-28,0
Irland,2020-01-28,0
Luxemburg,2020-01-28,0
Monaco,2020-01-28,0
Katar,2020-01-28,0
Ecuador,2020-01-28,0
Aserbaidschan,2020-01-28,0
Armenien,2020-01-28,0
Dominikanische Republik,2020-01-28,0
Indonesien,2020-01-28,0
Portugal,2020-01-28,0
Andorra,2020-01-28,0
Lettland,2020-01-28,0
Marokko,2020-01-28,0
Saudi Arabien,2020-01-28,0
Senegal,2020-01-28,0
Argentinien,2020-01-28,0
Chile,2020-01-28,0
Jordanien,2020-01-28,0
Ukraine,2020-01-28,0
Ungarn,2020-01-28,0
Liechtenstein,2020-01-28,0
Polen,2020-01-28,0
Tunesien,2020-01-28,0
Bosnien und Herzegowina,2020-01-28,0
Slowenien,2020-01-28,0
Südafrika,2020-01-28,0
Bhutan,2020-01-28,0
Kamerun,2020-01-28,0
Kolumbien,2020-01-28,0
Costa Rica,2020-01-28,0
Peru,2020-01-28,0
Serbien,2020-01-28,0
Slowakei,2020-01-28,0
Togo,2020-01-28,0
Malta,2020-01-28,0
Martinique,2020-01-28,0
Bulgarien,2020-01-28,0
Malediven,2020-01-28,0
Bangladesch,2020-01-28,0
Paraguay,2020-01-28,0
Albanien,2020-01-28,0
Zypern,2020-01-28,0
Brunei Darussalam,2020-01-28,0
Vereinigte Staaten,2020-01-28,5
Burkina Faso,2020-01-28,0
Vatikanstaat,2020-01-28,0
Mongolei,2020-01-28,0
Panama,2020-01-28,0
China,2020-01-28,5509
Iran,2020-01-28,0
Südkorea,2020-01-28,4
Frankreich,2020-01-28,4
NA,2020-01-28,0
Dänemark,2020-01-28,0
Tschechische Republik,2020-01-28,0
Taiwan,2020-01-28,8
Vietnam,2020-01-28,2
Russische Föderation,2020-01-28,0
Republik Moldau,2020-01-28,0
Bolivien,2020-01-28,0
Honduras,2020-01-28,0
Großbritannien,2020-01-28,0
Demokratische Republik Kongo,2020-01-28,0
Elfenbeinküste,2020-01-28,0
Jamaika,2020-01-28,0
Reunion,2020-01-28,0
Türkei,2020-01-28,0
Kuba,2020-01-28,0
Guyana,2020-01-28,0
Kasachstan,2020-01-28,0
Cayman Inseln,2020-01-28,0
Guadeloupe,2020-01-28,0
Äthiopien,2020-01-28,0
Sudan,2020-01-28,0
Guinea,2020-01-28,0
Aruba,2020-01-28,0
Kenia,2020-01-28,0
Antigua und Barbuda,2020-01-28,0
Uruguay,2020-01-28,0
Ghana,2020-01-28,0
Jersey,2020-01-28,0
Namibia,2020-01-28,0
Seychellen,2020-01-28,0
Trinidad und Tobago,2020-01-28,0
Venezuela,2020-01-28,0
Curacao,2020-01-28,0
Swasiland,2020-01-28,0
Gabun,2020-01-28,0
Guatemala,2020-01-28,0
Guernsey,2020-01-28,0
Mauretanien,2020-01-28,0
Ruanda,2020-01-28,0
Saint Lucia,2020-01-28,0
St. Vincent und die Grenadinen,2020-01-28,0
Surinam,2020-01-28,0
Palästina,2020-01-28,0
Kosovo,2020-01-28,0
Zentralafrikanische Republik,2020-01-28,0
Kongo,2020-01-28,0
Äquatorialguinea,2020-01-28,0
Usbekistan,2020-01-28,0
Thailand,2020-01-29,14
Japan,2020-01-29,7
Singapur,2020-01-29,7
Nepal,2020-01-29,1
Malaysia,2020-01-29,7
Kanada,2020-01-29,2
Australien,2020-01-29,6
Kambodscha,2020-01-29,1
Sri Lanka,2020-01-29,1
Deutschland,2020-01-29,4
Finnland,2020-01-29,1
Vereinigte Arabische Emirate,2020-01-29,4
Philippinen,2020-01-29,0
Indien,2020-01-29,0
Italien,2020-01-29,0
Schweden,2020-01-29,0
Spanien,2020-01-29,0
Belgien,2020-01-29,0
Ägypten,2020-01-29,0
Libanon,2020-01-29,0
Irak,2020-01-29,0
Oman,2020-01-29,0
Afghanistan,2020-01-29,0
Bahrain,2020-01-29,0
Kuwait,2020-01-29,0
Algerien,2020-01-29,0
Kroatien,2020-01-29,0
Schweiz,2020-01-29,0
Österreich,2020-01-29,0
Israel,2020-01-29,0
Pakistan,2020-01-29,0
Brasilien,2020-01-29,0
Georgien,2020-01-29,0
Griechenland,2020-01-29,0
Mazedonien,2020-01-29,0
Norwegen,2020-01-29,0
Rumänien,2020-01-29,0
Estland,2020-01-29,0
Niederlande,2020-01-29,0
San Marino,2020-01-29,0
Weißrussland,2020-01-29,0
Island,2020-01-29,0
Litauen,2020-01-29,0
Mexiko,2020-01-29,0
Neuseeland,2020-01-29,0
Nigeria,2020-01-29,0
Irland,2020-01-29,0
Luxemburg,2020-01-29,0
Monaco,2020-01-29,0
Katar,2020-01-29,0
Ecuador,2020-01-29,0
Aserbaidschan,2020-01-29,0
Armenien,2020-01-29,0
Dominikanische Republik,2020-01-29,0
Indonesien,2020-01-29,0
Portugal,2020-01-29,0
Andorra,2020-01-29,0
Lettland,2020-01-29,0
Marokko,2020-01-29,0
Saudi Arabien,2020-01-29,0
Senegal,2020-01-29,0
Argentinien,2020-01-29,0
Chile,2020-01-29,0
Jordanien,2020-01-29,0
Ukraine,2020-01-29,0
Ungarn,2020-01-29,0
Liechtenstein,2020-01-29,0
Polen,2020-01-29,0
Tunesien,2020-01-29,0
Bosnien und Herzegowina,2020-01-29,0
Slowenien,2020-01-29,0
Südafrika,2020-01-29,0
Bhutan,2020-01-29,0
Kamerun,2020-01-29,0
Kolumbien,2020-01-29,0
Costa Rica,2020-01-29,0
Peru,2020-01-29,0
Serbien,2020-01-29,0
Slowakei,2020-01-29,0
Togo,2020-01-29,0
Malta,2020-01-29,0
Martinique,2020-01-29,0
Bulgarien,2020-01-29,0
Malediven,2020-01-29,0
Bangladesch,2020-01-29,0
Paraguay,2020-01-29,0
Albanien,2020-01-29,0
Zypern,2020-01-29,0
Brunei Darussalam,2020-01-29,0
Vereinigte Staaten,2020-01-29,5
Burkina Faso,2020-01-29,0
Vatikanstaat,2020-01-29,0
Mongolei,2020-01-29,0
Panama,2020-01-29,0
China,2020-01-29,6087
Iran,2020-01-29,0
Südkorea,2020-01-29,4
Frankreich,2020-01-29,5
NA,2020-01-29,0
Dänemark,2020-01-29,0
Tschechische Republik,2020-01-29,0
Taiwan,2020-01-29,8
Vietnam,2020-01-29,2
Russische Föderation,2020-01-29,0
Republik Moldau,2020-01-29,0
Bolivien,2020-01-29,0
Honduras,2020-01-29,0
Großbritannien,2020-01-29,0
Demokratische Republik Kongo,2020-01-29,0
Elfenbeinküste,2020-01-29,0
Jamaika,2020-01-29,0
Reunion,2020-01-29,0
Türkei,2020-01-29,0
Kuba,2020-01-29,0
Guyana,2020-01-29,0
Kasachstan,2020-01-29,0
Cayman Inseln,2020-01-29,0
Guadeloupe,2020-01-29,0
Äthiopien,2020-01-29,0
Sudan,2020-01-29,0
Guinea,2020-01-29,0
Aruba,2020-01-29,0
Kenia,2020-01-29,0
Antigua und Barbuda,2020-01-29,0
Uruguay,2020-01-29,0
Ghana,2020-01-29,0
Jersey,2020-01-29,0
Namibia,2020-01-29,0
Seychellen,2020-01-29,0
Trinidad und Tobago,2020-01-29,0
Venezuela,2020-01-29,0
Curacao,2020-01-29,0
Swasiland,2020-01-29,0
Gabun,2020-01-29,0
Guatemala,2020-01-29,0
Guernsey,2020-01-29,0
Mauretanien,2020-01-29,0
Ruanda,2020-01-29,0
Saint Lucia,2020-01-29,0
St. Vincent und die Grenadinen,2020-01-29,0
Surinam,2020-01-29,0
Palästina,2020-01-29,0
Kosovo,2020-01-29,0
Zentralafrikanische Republik,2020-01-29,0
Kongo,2020-01-29,0
Äquatorialguinea,2020-01-29,0
Usbekistan,2020-01-29,0
Thailand,2020-01-30,14
Japan,2020-01-30,11
Singapur,2020-01-30,10
Nepal,2020-01-30,1
Malaysia,2020-01-30,8
Kanada,2020-01-30,2
Australien,2020-01-30,9
Kambodscha,2020-01-30,1
Sri Lanka,2020-01-30,1
Deutschland,2020-01-30,4
Finnland,2020-01-30,1
Vereinigte Arabische Emirate,2020-01-30,4
Philippinen,2020-01-30,1
Indien,2020-01-30,1
Italien,2020-01-30,0
Schweden,2020-01-30,0
Spanien,2020-01-30,0
Belgien,2020-01-30,0
Ägypten,2020-01-30,0
Libanon,2020-01-30,0
Irak,2020-01-30,0
Oman,2020-01-30,0
Afghanistan,2020-01-30,0
Bahrain,2020-01-30,0
Kuwait,2020-01-30,0
Algerien,2020-01-30,0
Kroatien,2020-01-30,0
Schweiz,2020-01-30,0
Österreich,2020-01-30,0
Israel,2020-01-30,0
Pakistan,2020-01-30,0
Brasilien,2020-01-30,0
Georgien,2020-01-30,0
Griechenland,2020-01-30,0
Mazedonien,2020-01-30,0
Norwegen,2020-01-30,0
Rumänien,2020-01-30,0
Estland,2020-01-30,0
Niederlande,2020-01-30,0
San Marino,2020-01-30,0
Weißrussland,2020-01-30,0
Island,2020-01-30,0
Litauen,2020-01-30,0
Mexiko,2020-01-30,0
Neuseeland,2020-01-30,0
Nigeria,2020-01-30,0
Irland,2020-01-30,0
Luxemburg,2020-01-30,0
Monaco,2020-01-30,0
Katar,2020-01-30,0
Ecuador,2020-01-30,0
Aserbaidschan,2020-01-30,0
Armenien,2020-01-30,0
Dominikanische Republik,2020-01-30,0
Indonesien,2020-01-30,0
Portugal,2020-01-30,0
Andorra,2020-01-30,0
Lettland,2020-01-30,0
Marokko,2020-01-30,0
Saudi Arabien,2020-01-30,0
Senegal,2020-01-30,0
Argentinien,2020-01-30,0
Chile,2020-01-30,0
Jordanien,2020-01-30,0
Ukraine,2020-01-30,0
Ungarn,2020-01-30,0
Liechtenstein,2020-01-30,0
Polen,2020-01-30,0
Tunesien,2020-01-30,0
Bosnien und Herzegowina,2020-01-30,0
Slowenien,2020-01-30,0
Südafrika,2020-01-30,0
Bhutan,2020-01-30,0
Kamerun,2020-01-30,0
Kolumbien,2020-01-30,0
Costa Rica,2020-01-30,0
Peru,2020-01-30,0
Serbien,2020-01-30,0
Slowakei,2020-01-30,0
Togo,2020-01-30,0
Malta,2020-01-30,0
Martinique,2020-01-30,0
Bulgarien,2020-01-30,0
Malediven,2020-01-30,0
Bangladesch,2020-01-30,0
Paraguay,2020-01-30,0
Albanien,2020-01-30,0
Zypern,2020-01-30,0
Brunei Darussalam,2020-01-30,0
Vereinigte Staaten,2020-01-30,5
Burkina Faso,2020-01-30,0
Vatikanstaat,2020-01-30,0
Mongolei,2020-01-30,0
Panama,2020-01-30,0
China,2020-01-30,8141
Iran,2020-01-30,0
Südkorea,2020-01-30,4
Frankreich,2020-01-30,5
NA,2020-01-30,0
Dänemark,2020-01-30,0
Tschechische Republik,2020-01-30,0
Taiwan,2020-01-30,9
Vietnam,2020-01-30,2
Russische Föderation,2020-01-30,0
Republik Moldau,2020-01-30,0
Bolivien,2020-01-30,0
Honduras,2020-01-30,0
Großbritannien,2020-01-30,0
Demokratische Republik Kongo,2020-01-30,0
Elfenbeinküste,2020-01-30,0
Jamaika,2020-01-30,0
Reunion,2020-01-30,0
Türkei,2020-01-30,0
Kuba,2020-01-30,0
Guyana,2020-01-30,0
Kasachstan,2020-01-30,0
Cayman Inseln,2020-01-30,0
Guadeloupe,2020-01-30,0
Äthiopien,2020-01-30,0
Sudan,2020-01-30,0
Guinea,2020-01-30,0
Aruba,2020-01-30,0
Kenia,2020-01-30,0
Antigua und Barbuda,2020-01-30,0
Uruguay,2020-01-30,0
Ghana,2020-01-30,0
Jersey,2020-01-30,0
Namibia,2020-01-30,0
Seychellen,2020-01-30,0
Trinidad und Tobago,2020-01-30,0
Venezuela,2020-01-30,0
Curacao,2020-01-30,0
Swasiland,2020-01-30,0
Gabun,2020-01-30,0
Guatemala,2020-01-30,0
Guernsey,2020-01-30,0
Mauretanien,2020-01-30,0
Ruanda,2020-01-30,0
Saint Lucia,2020-01-30,0
St. Vincent und die Grenadinen,2020-01-30,0
Surinam,2020-01-30,0
Palästina,2020-01-30,0
Kosovo,2020-01-30,0
Zentralafrikanische Republik,2020-01-30,0
Kongo,2020-01-30,0
Äquatorialguinea,2020-01-30,0
Usbekistan,2020-01-30,0
Thailand,2020-01-31,19
Japan,2020-01-31,15
Singapur,2020-01-31,13
Nepal,2020-01-31,1
Malaysia,2020-01-31,8
Kanada,2020-01-31,4
Australien,2020-01-31,9
Kambodscha,2020-01-31,1
Sri Lanka,2020-01-31,1
Deutschland,2020-01-31,5
Finnland,2020-01-31,1
Vereinigte Arabische Emirate,2020-01-31,4
Philippinen,2020-01-31,1
Indien,2020-01-31,1
Italien,2020-01-31,2
Schweden,2020-01-31,1
Spanien,2020-01-31,0
Belgien,2020-01-31,0
Ägypten,2020-01-31,0
Libanon,2020-01-31,0
Irak,2020-01-31,0
Oman,2020-01-31,0
Afghanistan,2020-01-31,0
Bahrain,2020-01-31,0
Kuwait,2020-01-31,0
Algerien,2020-01-31,0
Kroatien,2020-01-31,0
Schweiz,2020-01-31,0
Österreich,2020-01-31,0
Israel,2020-01-31,0
Pakistan,2020-01-31,0
Brasilien,2020-01-31,0
Georgien,2020-01-31,0
Griechenland,2020-01-31,0
Mazedonien,2020-01-31,0
Norwegen,2020-01-31,0
Rumänien,2020-01-31,0
Estland,2020-01-31,0
Niederlande,2020-01-31,0
San Marino,2020-01-31,0
Weißrussland,2020-01-31,0
Island,2020-01-31,0
Litauen,2020-01-31,0
Mexiko,2020-01-31,0
Neuseeland,2020-01-31,0
Nigeria,2020-01-31,0
Irland,2020-01-31,0
Luxemburg,2020-01-31,0
Monaco,2020-01-31,0
Katar,2020-01-31,0
Ecuador,2020-01-31,0
Aserbaidschan,2020-01-31,0
Armenien,2020-01-31,0
Dominikanische Republik,2020-01-31,0
Indonesien,2020-01-31,0
Portugal,2020-01-31,0
Andorra,2020-01-31,0
Lettland,2020-01-31,0
Marokko,2020-01-31,0
Saudi Arabien,2020-01-31,0
Senegal,2020-01-31,0
Argentinien,2020-01-31,0
Chile,2020-01-31,0
Jordanien,2020-01-31,0
Ukraine,2020-01-31,0
Ungarn,2020-01-31,0
Liechtenstein,2020-01-31,0
Polen,2020-01-31,0
Tunesien,2020-01-31,0
Bosnien und Herzegowina,2020-01-31,0
Slowenien,2020-01-31,0
Südafrika,2020-01-31,0
Bhutan,2020-01-31,0
Kamerun,2020-01-31,0
Kolumbien,2020-01-31,0
Costa Rica,2020-01-31,0
Peru,2020-01-31,0
Serbien,2020-01-31,0
Slowakei,2020-01-31,0
Togo,2020-01-31,0
Malta,2020-01-31,0
Martinique,2020-01-31,0
Bulgarien,2020-01-31,0
Malediven,2020-01-31,0
Bangladesch,2020-01-31,0
Paraguay,2020-01-31,0
Albanien,2020-01-31,0
Zypern,2020-01-31,0
Brunei Darussalam,2020-01-31,0
Vereinigte Staaten,2020-01-31,7
Burkina Faso,2020-01-31,0
Vatikanstaat,2020-01-31,0
Mongolei,2020-01-31,0
Panama,2020-01-31,0
China,2020-01-31,9802
Iran,2020-01-31,0
Südkorea,2020-01-31,11
Frankreich,2020-01-31,5
NA,2020-01-31,0
Dänemark,2020-01-31,0
Tschechische Republik,2020-01-31,0
Taiwan,2020-01-31,10
Vietnam,2020-01-31,2
Russische Föderation,2020-01-31,2
Republik Moldau,2020-01-31,0
Bolivien,2020-01-31,0
Honduras,2020-01-31,0
Großbritannien,2020-01-31,2
Demokratische Republik Kongo,2020-01-31,0
Elfenbeinküste,2020-01-31,0
Jamaika,2020-01-31,0
Reunion,2020-01-31,0
Türkei,2020-01-31,0
Kuba,2020-01-31,0
Guyana,2020-01-31,0
Kasachstan,2020-01-31,0
Cayman Inseln,2020-01-31,0
Guadeloupe,2020-01-31,0
Äthiopien,2020-01-31,0
Sudan,2020-01-31,0
Guinea,2020-01-31,0
Aruba,2020-01-31,0
Kenia,2020-01-31,0
Antigua und Barbuda,2020-01-31,0
Uruguay,2020-01-31,0
Ghana,2020-01-31,0
Jersey,2020-01-31,0
Namibia,2020-01-31,0
Seychellen,2020-01-31,0
Trinidad und Tobago,2020-01-31,0
Venezuela,2020-01-31,0
Curacao,2020-01-31,0
Swasiland,2020-01-31,0
Gabun,2020-01-31,0
Guatemala,2020-01-31,0
Guernsey,2020-01-31,0
Mauretanien,2020-01-31,0
Ruanda,2020-01-31,0
Saint Lucia,2020-01-31,0
St. Vincent und die Grenadinen,2020-01-31,0
Surinam,2020-01-31,0
Palästina,2020-01-31,0
Kosovo,2020-01-31,0
Zentralafrikanische Republik,2020-01-31,0
Kongo,2020-01-31,0
Äquatorialguinea,2020-01-31,0
Usbekistan,2020-01-31,0
Thailand,2020-02-01,19
Japan,2020-02-01,20
Singapur,2020-02-01,16
Nepal,2020-02-01,1
Malaysia,2020-02-01,8
Kanada,2020-02-01,4
Australien,2020-02-01,12
Kambodscha,2020-02-01,1
Sri Lanka,2020-02-01,1
Deutschland,2020-02-01,8
Finnland,2020-02-01,1
Vereinigte Arabische Emirate,2020-02-01,4
Philippinen,2020-02-01,1
Indien,2020-02-01,1
Italien,2020-02-01,2
Schweden,2020-02-01,1
Spanien,2020-02-01,1
Belgien,2020-02-01,0
Ägypten,2020-02-01,0
Libanon,2020-02-01,0
Irak,2020-02-01,0
Oman,2020-02-01,0
Afghanistan,2020-02-01,0
Bahrain,2020-02-01,0
Kuwait,2020-02-01,0
Algerien,2020-02-01,0
Kroatien,2020-02-01,0
Schweiz,2020-02-01,0
Österreich,2020-02-01,0
Israel,2020-02-01,0
Pakistan,2020-02-01,0
Brasilien,2020-02-01,0
Georgien,2020-02-01,0
Griechenland,2020-02-01,0
Mazedonien,2020-02-01,0
Norwegen,2020-02-01,0
Rumänien,2020-02-01,0
Estland,2020-02-01,0
Niederlande,2020-02-01,0
San Marino,2020-02-01,0
Weißrussland,2020-02-01,0
Island,2020-02-01,0
Litauen,2020-02-01,0
Mexiko,2020-02-01,0
Neuseeland,2020-02-01,0
Nigeria,2020-02-01,0
Irland,2020-02-01,0
Luxemburg,2020-02-01,0
Monaco,2020-02-01,0
Katar,2020-02-01,0
Ecuador,2020-02-01,0
Aserbaidschan,2020-02-01,0
Armenien,2020-02-01,0
Dominikanische Republik,2020-02-01,0
Indonesien,2020-02-01,0
Portugal,2020-02-01,0
Andorra,2020-02-01,0
Lettland,2020-02-01,0
Marokko,2020-02-01,0
Saudi Arabien,2020-02-01,0
Senegal,2020-02-01,0
Argentinien,2020-02-01,0
Chile,2020-02-01,0
Jordanien,2020-02-01,0
Ukraine,2020-02-01,0
Ungarn,2020-02-01,0
Liechtenstein,2020-02-01,0
Polen,2020-02-01,0
Tunesien,2020-02-01,0
Bosnien und Herzegowina,2020-02-01,0
Slowenien,2020-02-01,0
Südafrika,2020-02-01,0
Bhutan,2020-02-01,0
Kamerun,2020-02-01,0
Kolumbien,2020-02-01,0
Costa Rica,2020-02-01,0
Peru,2020-02-01,0
Serbien,2020-02-01,0
Slowakei,2020-02-01,0
Togo,2020-02-01,0
Malta,2020-02-01,0
Martinique,2020-02-01,0
Bulgarien,2020-02-01,0
Malediven,2020-02-01,0
Bangladesch,2020-02-01,0
Paraguay,2020-02-01,0
Albanien,2020-02-01,0
Zypern,2020-02-01,0
Brunei Darussalam,2020-02-01,0
Vereinigte Staaten,2020-02-01,8
Burkina Faso,2020-02-01,0
Vatikanstaat,2020-02-01,0
Mongolei,2020-02-01,0
Panama,2020-02-01,0
China,2020-02-01,11891
Iran,2020-02-01,0
Südkorea,2020-02-01,12
Frankreich,2020-02-01,6
NA,2020-02-01,0
Dänemark,2020-02-01,0
Tschechische Republik,2020-02-01,0
Taiwan,2020-02-01,10
Vietnam,2020-02-01,6
Russische Föderation,2020-02-01,2
Republik Moldau,2020-02-01,0
Bolivien,2020-02-01,0
Honduras,2020-02-01,0
Großbritannien,2020-02-01,2
Demokratische Republik Kongo,2020-02-01,0
Elfenbeinküste,2020-02-01,0
Jamaika,2020-02-01,0
Reunion,2020-02-01,0
Türkei,2020-02-01,0
Kuba,2020-02-01,0
Guyana,2020-02-01,0
Kasachstan,2020-02-01,0
Cayman Inseln,2020-02-01,0
Guadeloupe,2020-02-01,0
Äthiopien,2020-02-01,0
Sudan,2020-02-01,0
Guinea,2020-02-01,0
Aruba,2020-02-01,0
Kenia,2020-02-01,0
Antigua und Barbuda,2020-02-01,0
Uruguay,2020-02-01,0
Ghana,2020-02-01,0
Jersey,2020-02-01,0
Namibia,2020-02-01,0
Seychellen,2020-02-01,0
Trinidad und Tobago,2020-02-01,0
Venezuela,2020-02-01,0
Curacao,2020-02-01,0
Swasiland,2020-02-01,0
Gabun,2020-02-01,0
Guatemala,2020-02-01,0
Guernsey,2020-02-01,0
Mauretanien,2020-02-01,0
Ruanda,2020-02-01,0
Saint Lucia,2020-02-01,0
St. Vincent und die Grenadinen,2020-02-01,0
Surinam,2020-02-01,0
Palästina,2020-02-01,0
Kosovo,2020-02-01,0
Zentralafrikanische Republik,2020-02-01,0
Kongo,2020-02-01,0
Äquatorialguinea,2020-02-01,0
Usbekistan,2020-02-01,0
Thailand,2020-02-02,19
Japan,2020-02-02,20
Singapur,2020-02-02,18
Nepal,2020-02-02,1
Malaysia,2020-02-02,8
Kanada,2020-02-02,4
Australien,2020-02-02,12
Kambodscha,2020-02-02,1
Sri Lanka,2020-02-02,1
Deutschland,2020-02-02,10
Finnland,2020-02-02,1
Vereinigte Arabische Emirate,2020-02-02,5
Philippinen,2020-02-02,2
Indien,2020-02-02,2
Italien,2020-02-02,2
Schweden,2020-02-02,1
Spanien,2020-02-02,1
Belgien,2020-02-02,0
Ägypten,2020-02-02,0
Libanon,2020-02-02,0
Irak,2020-02-02,0
Oman,2020-02-02,0
Afghanistan,2020-02-02,0
Bahrain,2020-02-02,0
Kuwait,2020-02-02,0
Algerien,2020-02-02,0
Kroatien,2020-02-02,0
Schweiz,2020-02-02,0
Österreich,2020-02-02,0
Israel,2020-02-02,0
Pakistan,2020-02-02,0
Brasilien,2020-02-02,0
Georgien,2020-02-02,0
Griechenland,2020-02-02,0
Mazedonien,2020-02-02,0
Norwegen,2020-02-02,0
Rumänien,2020-02-02,0
Estland,2020-02-02,0
Niederlande,2020-02-02,0
San Marino,2020-02-02,0
Weißrussland,2020-02-02,0
Island,2020-02-02,0
Litauen,2020-02-02,0
Mexiko,2020-02-02,0
Neuseeland,2020-02-02,0
Nigeria,2020-02-02,0
Irland,2020-02-02,0
Luxemburg,2020-02-02,0
Monaco,2020-02-02,0
Katar,2020-02-02,0
Ecuador,2020-02-02,0
Aserbaidschan,2020-02-02,0
Armenien,2020-02-02,0
Dominikanische Republik,2020-02-02,0
Indonesien,2020-02-02,0
Portugal,2020-02-02,0
Andorra,2020-02-02,0
Lettland,2020-02-02,0
Marokko,2020-02-02,0
Saudi Arabien,2020-02-02,0
Senegal,2020-02-02,0
Argentinien,2020-02-02,0
Chile,2020-02-02,0
Jordanien,2020-02-02,0
Ukraine,2020-02-02,0
Ungarn,2020-02-02,0
Liechtenstein,2020-02-02,0
Polen,2020-02-02,0
Tunesien,2020-02-02,0
Bosnien und Herzegowina,2020-02-02,0
Slowenien,2020-02-02,0
Südafrika,2020-02-02,0
Bhutan,2020-02-02,0
Kamerun,2020-02-02,0
Kolumbien,2020-02-02,0
Costa Rica,2020-02-02,0
Peru,2020-02-02,0
Serbien,2020-02-02,0
Slowakei,2020-02-02,0
Togo,2020-02-02,0
Malta,2020-02-02,0
Martinique,2020-02-02,0
Bulgarien,2020-02-02,0
Malediven,2020-02-02,0
Bangladesch,2020-02-02,0
Paraguay,2020-02-02,0
Albanien,2020-02-02,0
Zypern,2020-02-02,0
Brunei Darussalam,2020-02-02,0
Vereinigte Staaten,2020-02-02,8
Burkina Faso,2020-02-02,0
Vatikanstaat,2020-02-02,0
Mongolei,2020-02-02,0
Panama,2020-02-02,0
China,2020-02-02,16630
Iran,2020-02-02,0
Südkorea,2020-02-02,15
Frankreich,2020-02-02,6
NA,2020-02-02,0
Dänemark,2020-02-02,0
Tschechische Republik,2020-02-02,0
Taiwan,2020-02-02,10
Vietnam,2020-02-02,6
Russische Föderation,2020-02-02,2
Republik Moldau,2020-02-02,0
Bolivien,2020-02-02,0
Honduras,2020-02-02,0
Großbritannien,2020-02-02,2
Demokratische Republik Kongo,2020-02-02,0
Elfenbeinküste,2020-02-02,0
Jamaika,2020-02-02,0
Reunion,2020-02-02,0
Türkei,2020-02-02,0
Kuba,2020-02-02,0
Guyana,2020-02-02,0
Kasachstan,2020-02-02,0
Cayman Inseln,2020-02-02,0
Guadeloupe,2020-02-02,0
Äthiopien,2020-02-02,0
Sudan,2020-02-02,0
Guinea,2020-02-02,0
Aruba,2020-02-02,0
Kenia,2020-02-02,0
Antigua und Barbuda,2020-02-02,0
Uruguay,2020-02-02,0
Ghana,2020-02-02,0
Jersey,2020-02-02,0
Namibia,2020-02-02,0
Seychellen,2020-02-02,0
Trinidad und Tobago,2020-02-02,0
Venezuela,2020-02-02,0
Curacao,2020-02-02,0
Swasiland,2020-02-02,0
Gabun,2020-02-02,0
Guatemala,2020-02-02,0
Guernsey,2020-02-02,0
Mauretanien,2020-02-02,0
Ruanda,2020-02-02,0
Saint Lucia,2020-02-02,0
St. Vincent und die Grenadinen,2020-02-02,0
Surinam,2020-02-02,0
Palästina,2020-02-02,0
Kosovo,2020-02-02,0
Zentralafrikanische Republik,2020-02-02,0
Kongo,2020-02-02,0
Äquatorialguinea,2020-02-02,0
Usbekistan,2020-02-02,0
Thailand,2020-02-03,19
Japan,2020-02-03,20
Singapur,2020-02-03,18
Nepal,2020-02-03,1
Malaysia,2020-02-03,8
Kanada,2020-02-03,4
Australien,2020-02-03,12
Kambodscha,2020-02-03,1
Sri Lanka,2020-02-03,1
Deutschland,2020-02-03,12
Finnland,2020-02-03,1
Vereinigte Arabische Emirate,2020-02-03,5
Philippinen,2020-02-03,2
Indien,2020-02-03,3
Italien,2020-02-03,2
Schweden,2020-02-03,1
Spanien,2020-02-03,1
Belgien,2020-02-03,0
Ägypten,2020-02-03,0
Libanon,2020-02-03,0
Irak,2020-02-03,0
Oman,2020-02-03,0
Afghanistan,2020-02-03,0
Bahrain,2020-02-03,0
Kuwait,2020-02-03,0
Algerien,2020-02-03,0
Kroatien,2020-02-03,0
Schweiz,2020-02-03,0
Österreich,2020-02-03,0
Israel,2020-02-03,0
Pakistan,2020-02-03,0
Brasilien,2020-02-03,0
Georgien,2020-02-03,0
Griechenland,2020-02-03,0
Mazedonien,2020-02-03,0
Norwegen,2020-02-03,0
Rumänien,2020-02-03,0
Estland,2020-02-03,0
Niederlande,2020-02-03,0
San Marino,2020-02-03,0
Weißrussland,2020-02-03,0
Island,2020-02-03,0
Litauen,2020-02-03,0
Mexiko,2020-02-03,0
Neuseeland,2020-02-03,0
Nigeria,2020-02-03,0
Irland,2020-02-03,0
Luxemburg,2020-02-03,0
Monaco,2020-02-03,0
Katar,2020-02-03,0
Ecuador,2020-02-03,0
Aserbaidschan,2020-02-03,0
Armenien,2020-02-03,0
Dominikanische Republik,2020-02-03,0
Indonesien,2020-02-03,0
Portugal,2020-02-03,0
Andorra,2020-02-03,0
Lettland,2020-02-03,0
Marokko,2020-02-03,0
Saudi Arabien,2020-02-03,0
Senegal,2020-02-03,0
Argentinien,2020-02-03,0
Chile,2020-02-03,0
Jordanien,2020-02-03,0
Ukraine,2020-02-03,0
Ungarn,2020-02-03,0
Liechtenstein,2020-02-03,0
Polen,2020-02-03,0
Tunesien,2020-02-03,0
Bosnien und Herzegowina,2020-02-03,0
Slowenien,2020-02-03,0
Südafrika,2020-02-03,0
Bhutan,2020-02-03,0
Kamerun,2020-02-03,0
Kolumbien,2020-02-03,0
Costa Rica,2020-02-03,0
Peru,2020-02-03,0
Serbien,2020-02-03,0
Slowakei,2020-02-03,0
